age,gender,user_id,product_id,region,device,category,price,rating,hour,dayofweek,clicked,purchased,weight
20,F,user_435,product_120,Central,mobile,Electronics,938,3.9,8,3,0,0,0.05
20,M,user_344,product_222,Volta,mobile,Health & Beauty,94,2.7,8,3,0,0,0.05
43,M,user_299,product_19,Central,mobile,Sports,175,4.0,8,3,1,0,0.55
54,M,user_55,product_184,Central,mobile,Home Appliances,798,3.7,9,3,1,1,3.05
21,M,user_773,product_74,Greater Accra,mobile,Health & Beauty,42,4.3,9,3,0,0,0.05
41,M,user_945,product_141,Northern,mobile,Books,74,3.6,9,3,0,0,0.05
48,F,user_502,product_4,Upper East,mobile,Health & Beauty,83,4.0,9,3,0,0,0.05
19,F,user_126,product_189,Volta,mobile,Sports,173,4.5,9,3,0,0,0.05
64,F,user_571,product_51,Northern,desktop,Sports,99,5.0,10,3,1,1,3.05
54,F,user_931,product_222,Upper East,mobile,Health & Beauty,94,2.7,10,3,0,0,0.05
53,M,user_809,product_73,Upper West,mobile,Groceries,43,3.6,10,3,1,0,0.55
39,M,user_686,product_179,Upper East,mobile,Books,52,3.8,10,3,0,0,0.05
47,M,user_324,product_20,Ashanti,mobile,Groceries,54,3.2,10,3,1,0,0.55
32,F,user_152,product_138,Eastern,mobile,Books,59,4.2,10,3,1,0,0.55
64,F,user_679,product_179,Ashanti,mobile,Books,52,3.8,10,3,0,0,0.05
30,M,user_889,product_194,Upper East,mobile,Mobile Phones,1411,4.3,11,3,1,0,0.55
19,M,user_154,product_71,Volta,desktop,Clothing,153,4.5,11,3,1,1,3.05
28,M,user_233,product_95,Central,mobile,Sports,166,3.9,11,3,1,1,3.05
35,M,user_325,product_60,Upper West,mobile,Sports,170,3.7,11,3,1,0,0.55
39,F,user_553,product_243,Western,mobile,Groceries,45,4.4,11,3,1,0,0.55
45,F,user_574,product_198,Greater Accra,mobile,Electronics,732,4.0,12,3,1,1,3.05
50,M,user_887,product_179,Western,desktop,Books,52,3.8,12,3,1,0,0.55
43,M,user_432,product_36,Upper West,mobile,Electronics,388,3.6,12,3,0,0,0.05
63,M,user_232,product_113,Ashanti,mobile,Groceries,32,4.4,12,3,0,0,0.05
32,M,user_772,product_199,Northern,mobile,Health & Beauty,74,5.0,12,3,1,0,0.55
54,M,user_55,product_92,Central,mobile,Health & Beauty,88,3.7,12,3,1,0,0.55
58,F,user_537,product_33,Volta,mobile,Groceries,43,3.6,13,3,1,0,0.55
54,F,user_257,product_125,Upper West,mobile,Clothing,140,3.8,13,3,0,0,0.05
38,M,user_395,product_247,Central,desktop,Electronics,752,4.4,14,3,0,0,0.05
48,F,user_785,product_133,Northern,mobile,Electronics,657,3.4,14,3,1,0,0.55
54,M,user_544,product_246,Ashanti,mobile,Books,59,3.6,14,3,1,1,3.05
18,F,user_364,product_56,Upper West,mobile,Health & Beauty,41,4.6,14,3,1,0,0.55
41,M,user_268,product_157,Western,mobile,Books,71,4.1,15,3,1,1,3.05
56,M,user_99,product_215,Northern,mobile,Groceries,41,3.8,15,3,0,0,0.05
31,F,user_709,product_33,Greater Accra,mobile,Groceries,43,3.6,15,3,0,0,0.05
54,F,user_854,product_51,Western,mobile,Sports,99,5.0,15,3,0,0,0.05
58,M,user_147,product_250,Northern,mobile,Groceries,68,3.1,16,3,0,0,0.05
51,F,user_733,product_3,Upper East,mobile,Health & Beauty,83,3.8,16,3,1,0,0.55
54,M,user_544,product_104,Ashanti,mobile,Health & Beauty,43,4.4,17,3,1,0,0.55
21,F,user_195,product_81,Central,desktop,Mobile Phones,1426,3.8,17,3,0,0,0.05
51,F,user_170,product_18,Western,mobile,Books,70,4.2,17,3,1,1,3.05
52,M,user_624,product_138,Volta,desktop,Books,59,4.2,17,3,0,0,0.05
25,M,user_466,product_133,Northern,mobile,Electronics,657,3.4,17,3,1,0,0.55
51,M,user_687,product_6,Upper East,desktop,Sports,225,3.3,17,3,0,0,0.05
19,M,user_860,product_75,Greater Accra,mobile,Sports,202,4.9,17,3,1,0,0.55
25,M,user_357,product_114,Upper East,desktop,Home Appliances,1060,3.7,17,3,0,0,0.05
49,M,user_619,product_172,Ashanti,mobile,Clothing,156,4.7,18,3,0,0,0.05
25,M,user_727,product_81,Upper West,mobile,Mobile Phones,1426,3.8,18,3,1,0,0.55
58,M,user_783,product_81,Upper West,mobile,Mobile Phones,1426,3.8,18,3,0,0,0.05
39,F,user_86,product_179,Western,mobile,Books,52,3.8,18,3,0,0,0.05
64,M,user_174,product_132,Western,mobile,Sports,188,4.1,18,3,1,1,3.05
28,M,user_158,product_244,Ashanti,mobile,Health & Beauty,105,3.5,18,3,1,0,0.55
30,F,user_908,product_144,Upper East,mobile,Clothing,206,3.6,18,3,1,0,0.55
29,M,user_68,product_95,Volta,mobile,Sports,166,3.9,18,3,0,0,0.05
60,M,user_901,product_46,Eastern,desktop,Groceries,57,3.4,18,3,1,1,3.05
64,M,user_276,product_163,Greater Accra,mobile,Home Appliances,977,3.8,19,3,1,0,0.55
22,F,user_899,product_56,Upper West,mobile,Health & Beauty,41,4.6,20,3,1,0,0.55
19,M,user_743,product_144,Upper West,mobile,Clothing,206,3.6,21,3,1,0,0.55
62,F,user_885,product_81,Eastern,mobile,Mobile Phones,1426,3.8,21,3,1,0,0.55
56,M,user_36,product_163,Central,mobile,Home Appliances,977,3.8,22,3,0,0,0.05
21,M,user_828,product_100,Western,mobile,Clothing,117,3.3,22,3,1,1,3.05
60,M,user_893,product_75,Volta,desktop,Sports,202,4.9,22,3,1,0,0.55
32,F,user_98,product_221,Upper West,desktop,Health & Beauty,95,4.1,22,3,1,0,0.55
63,M,user_62,product_157,Central,desktop,Books,71,4.1,22,3,1,0,0.55
25,F,user_536,product_19,Upper East,mobile,Sports,175,4.0,23,3,1,0,0.55
28,M,user_493,product_110,Western,mobile,Groceries,42,3.0,0,4,1,0,0.55
21,M,user_764,product_63,Upper East,mobile,Home Appliances,696,4.2,0,4,1,0,0.55
42,F,user_148,product_163,Northern,mobile,Home Appliances,977,3.8,1,4,1,0,0.55
53,M,user_809,product_184,Upper West,mobile,Home Appliances,798,3.7,1,4,1,0,0.55
20,F,user_2,product_62,Ashanti,mobile,Groceries,57,3.4,1,4,1,0,0.55
45,M,user_977,product_100,Greater Accra,mobile,Clothing,117,3.3,1,4,1,0,0.55
60,F,user_162,product_140,Eastern,mobile,Electronics,670,3.4,1,4,1,0,0.55
64,M,user_522,product_243,Upper East,mobile,Groceries,45,4.4,1,4,0,0,0.05
58,F,user_254,product_218,Volta,mobile,Electronics,694,3.7,3,4,0,0,0.05
24,F,user_778,product_247,Greater Accra,desktop,Electronics,752,4.4,3,4,0,0,0.05
42,F,user_975,product_63,Eastern,mobile,Home Appliances,696,4.2,3,4,0,0,0.05
24,F,user_360,product_26,Ashanti,desktop,Sports,220,3.3,4,4,1,0,0.55
18,M,user_831,product_179,Volta,mobile,Books,52,3.8,4,4,1,0,0.55
30,M,user_434,product_125,Upper East,desktop,Clothing,140,3.8,4,4,1,0,0.55
55,M,user_340,product_187,Western,mobile,Sports,165,3.9,4,4,1,0,0.55
59,M,user_632,product_63,Northern,mobile,Home Appliances,696,4.2,5,4,0,0,0.05
64,F,user_456,product_235,Upper East,mobile,Sports,194,4.4,5,4,0,0,0.05
48,M,user_394,product_94,Greater Accra,mobile,Health & Beauty,73,4.1,5,4,0,0,0.05
30,F,user_43,product_120,Eastern,mobile,Electronics,938,3.9,6,4,0,0,0.05
50,F,user_146,product_218,Northern,mobile,Electronics,694,3.7,6,4,1,0,0.55
46,M,user_710,product_187,Greater Accra,desktop,Sports,165,3.9,6,4,1,0,0.55
25,M,user_130,product_238,Central,mobile,Clothing,98,4.8,6,4,1,0,0.55
25,M,user_69,product_2,Upper East,mobile,Health & Beauty,51,4.3,6,4,1,0,0.55
52,F,user_742,product_110,Eastern,desktop,Groceries,42,3.0,6,4,1,1,3.05
29,M,user_823,product_63,Greater Accra,desktop,Home Appliances,696,4.2,6,4,0,0,0.05
49,F,user_879,product_250,Upper West,mobile,Groceries,68,3.1,7,4,0,0,0.05
34,M,user_329,product_84,Greater Accra,mobile,Health & Beauty,75,3.9,8,4,0,0,0.05
57,F,user_545,product_113,Western,mobile,Groceries,32,4.4,8,4,1,0,0.55
59,F,user_349,product_43,Western,desktop,Home Appliances,922,4.0,8,4,0,0,0.05
50,M,user_235,product_144,Central,mobile,Clothing,206,3.6,8,4,1,1,3.05
34,M,user_982,product_65,Upper West,desktop,Health & Beauty,109,4.8,8,4,0,0,0.05
56,M,user_872,product_44,Western,mobile,Health & Beauty,47,3.0,8,4,1,0,0.55
21,F,user_201,product_110,Upper East,desktop,Groceries,42,3.0,9,4,1,1,3.05
38,M,user_497,product_63,Volta,mobile,Home Appliances,696,4.2,9,4,0,0,0.05
47,M,user_900,product_121,Northern,mobile,Home Appliances,947,4.1,9,4,0,0,0.05
49,F,user_402,product_57,Upper West,mobile,Health & Beauty,60,4.1,9,4,0,0,0.05
59,F,user_440,product_86,Ashanti,mobile,Electronics,816,3.6,10,4,1,0,0.55
53,F,user_34,product_133,Northern,mobile,Electronics,657,3.4,10,4,1,1,3.05
36,M,user_505,product_67,Upper West,mobile,Mobile Phones,1276,4.6,11,4,1,0,0.55
31,M,user_141,product_140,Volta,mobile,Electronics,670,3.4,12,4,0,0,0.05
21,M,user_363,product_247,Ashanti,mobile,Electronics,752,4.4,12,4,1,0,0.55
56,M,user_652,product_75,Greater Accra,mobile,Sports,202,4.9,14,4,1,0,0.55
40,M,user_651,product_243,Western,mobile,Groceries,45,4.4,14,4,1,1,3.05
21,M,user_384,product_207,Western,mobile,Home Appliances,580,4.5,14,4,1,1,3.05
36,M,user_939,product_144,Northern,mobile,Clothing,206,3.6,14,4,1,1,3.05
61,F,user_924,product_60,Western,mobile,Sports,170,3.7,14,4,0,0,0.05
63,F,user_149,product_38,Eastern,mobile,Groceries,42,3.8,15,4,0,0,0.05
20,M,user_29,product_163,Central,mobile,Home Appliances,977,3.8,15,4,0,0,0.05
64,F,user_106,product_100,Western,mobile,Clothing,117,3.3,15,4,0,0,0.05
32,M,user_850,product_67,Volta,mobile,Mobile Phones,1276,4.6,15,4,0,0,0.05
41,M,user_945,product_108,Northern,mobile,Clothing,161,4.5,15,4,1,0,0.55
63,M,user_372,product_144,Eastern,mobile,Clothing,206,3.6,15,4,1,0,0.55
51,M,user_10,product_84,Ashanti,desktop,Health & Beauty,75,3.9,15,4,1,0,0.55
24,F,user_488,product_179,Upper West,mobile,Books,52,3.8,16,4,1,0,0.55
25,M,user_130,product_75,Central,mobile,Sports,202,4.9,17,4,1,0,0.55
39,F,user_615,product_18,Upper East,mobile,Books,70,4.2,17,4,0,0,0.05
53,M,user_260,product_26,Greater Accra,mobile,Sports,220,3.3,17,4,0,0,0.05
34,M,user_982,product_134,Upper West,desktop,Electronics,576,4.2,17,4,0,0,0.05
39,M,user_552,product_144,Western,mobile,Clothing,206,3.6,17,4,1,1,3.05
24,M,user_156,product_144,Western,mobile,Clothing,206,3.6,18,4,0,0,0.05
65,M,user_468,product_57,Upper East,mobile,Health & Beauty,60,4.1,18,4,0,0,0.05
59,M,user_316,product_162,Volta,mobile,Books,55,4.3,19,4,0,0,0.05
32,M,user_341,product_235,Central,mobile,Sports,194,4.4,19,4,0,0,0.05
41,F,user_795,product_19,Volta,desktop,Sports,175,4.0,19,4,0,0,0.05
23,F,user_944,product_56,Greater Accra,mobile,Health & Beauty,41,4.6,19,4,1,0,0.55
49,M,user_619,product_163,Ashanti,mobile,Home Appliances,977,3.8,19,4,0,0,0.05
54,M,user_544,product_141,Ashanti,mobile,Books,74,3.6,19,4,1,1,3.05
51,F,user_733,product_77,Upper East,mobile,Books,45,4.2,19,4,0,0,0.05
49,F,user_402,product_187,Upper West,mobile,Sports,165,3.9,20,4,1,0,0.55
37,F,user_261,product_187,Central,mobile,Sports,165,3.9,20,4,1,0,0.55
23,F,user_821,product_82,Upper West,mobile,Health & Beauty,52,3.3,20,4,0,0,0.05
19,F,user_407,product_36,Eastern,mobile,Electronics,388,3.6,21,4,1,0,0.55
20,M,user_457,product_84,Northern,desktop,Health & Beauty,75,3.9,22,4,0,0,0.05
57,M,user_67,product_144,Northern,mobile,Clothing,206,3.6,22,4,0,0,0.05
20,F,user_580,product_212,Volta,mobile,Health & Beauty,107,4.1,22,4,1,0,0.55
52,F,user_742,product_170,Eastern,desktop,Groceries,47,3.9,22,4,0,0,0.05
52,F,user_286,product_235,Western,desktop,Sports,194,4.4,23,4,1,0,0.55
63,M,user_372,product_100,Eastern,mobile,Clothing,117,3.3,23,4,1,0,0.55
60,F,user_162,product_218,Eastern,mobile,Electronics,694,3.7,23,4,1,0,0.55
64,F,user_917,product_100,Western,mobile,Clothing,117,3.3,23,4,1,0,0.55
28,M,user_233,product_247,Central,mobile,Electronics,752,4.4,23,4,1,0,0.55
59,F,user_440,product_144,Ashanti,mobile,Clothing,206,3.6,0,5,0,0,0.05
34,M,user_520,product_168,Central,desktop,Health & Beauty,56,4.1,0,5,0,0,0.05
46,M,user_874,product_47,Upper East,mobile,Groceries,58,3.5,0,5,0,0,0.05
35,M,user_105,product_121,Upper West,mobile,Home Appliances,947,4.1,0,5,1,0,0.55
30,M,user_889,product_120,Upper East,mobile,Electronics,938,3.9,0,5,0,0,0.05
20,F,user_2,product_77,Ashanti,mobile,Books,45,4.2,1,5,1,0,0.55
18,F,user_342,product_243,Upper West,mobile,Groceries,45,4.4,1,5,1,0,0.55
37,M,user_509,product_144,Upper West,mobile,Clothing,206,3.6,1,5,1,1,3.05
40,F,user_117,product_84,Upper West,mobile,Health & Beauty,75,3.9,2,5,1,1,3.05
37,M,user_127,product_227,Upper West,mobile,Books,69,4.3,2,5,1,0,0.55
24,M,user_65,product_77,Northern,mobile,Books,45,4.2,3,5,1,0,0.55
49,F,user_986,product_212,Western,mobile,Health & Beauty,107,4.1,3,5,1,1,3.05
58,M,user_732,product_120,Upper East,mobile,Electronics,938,3.9,3,5,0,0,0.05
24,F,user_140,product_115,Upper West,mobile,Electronics,854,3.1,3,5,0,0,0.05
35,M,user_350,product_144,Upper East,mobile,Clothing,206,3.6,3,5,1,0,0.55
53,F,user_202,product_218,Western,mobile,Electronics,694,3.7,4,5,1,0,0.55
65,M,user_111,product_192,Upper West,mobile,Health & Beauty,83,4.2,4,5,1,1,3.05
35,M,user_666,product_60,Greater Accra,mobile,Sports,170,3.7,4,5,1,1,3.05
26,M,user_151,product_36,Ashanti,mobile,Electronics,388,3.6,4,5,0,0,0.05
55,M,user_178,product_144,Eastern,desktop,Clothing,206,3.6,4,5,1,1,3.05
30,F,user_473,product_163,Central,mobile,Home Appliances,977,3.8,4,5,1,1,3.05
35,F,user_557,product_215,Upper East,mobile,Groceries,41,3.8,6,5,1,0,0.55
63,M,user_1,product_108,Western,mobile,Clothing,161,4.5,6,5,1,1,3.05
51,M,user_805,product_140,Ashanti,desktop,Electronics,670,3.4,7,5,0,0,0.05
25,F,user_515,product_184,Upper West,mobile,Home Appliances,798,3.7,7,5,0,0,0.05
29,F,user_852,product_43,Upper West,mobile,Home Appliances,922,4.0,8,5,1,0,0.55
57,F,user_545,product_244,Western,mobile,Health & Beauty,105,3.5,8,5,1,0,0.55
44,F,user_377,product_125,Greater Accra,mobile,Clothing,140,3.8,8,5,0,0,0.05
63,F,user_112,product_100,Northern,mobile,Clothing,117,3.3,9,5,1,1,3.05
59,M,user_316,product_144,Volta,mobile,Clothing,206,3.6,9,5,1,0,0.55
64,F,user_917,product_44,Western,mobile,Health & Beauty,47,3.0,9,5,0,0,0.05
37,F,user_663,product_2,Upper East,mobile,Health & Beauty,51,4.3,9,5,1,0,0.55
59,F,user_962,product_138,Upper East,mobile,Books,59,4.2,10,5,0,0,0.05
26,M,user_767,product_70,Upper West,mobile,Mobile Phones,1152,3.8,10,5,0,0,0.05
20,M,user_575,product_57,Volta,mobile,Health & Beauty,60,4.1,10,5,1,0,0.55
44,F,user_978,product_234,Northern,mobile,Mobile Phones,1130,3.1,11,5,0,0,0.05
24,F,user_572,product_5,Western,mobile,Groceries,57,3.6,11,5,1,1,3.05
37,F,user_415,product_35,Greater Accra,mobile,Clothing,192,5.0,12,5,1,0,0.55
49,M,user_427,product_75,Northern,mobile,Sports,202,4.9,12,5,0,0,0.05
39,F,user_576,product_238,Northern,mobile,Clothing,98,4.8,13,5,1,0,0.55
57,F,user_291,product_23,Greater Accra,mobile,Books,70,4.8,13,5,0,0,0.05
24,F,user_323,product_125,Upper East,desktop,Clothing,140,3.8,13,5,0,0,0.05
46,M,user_741,product_18,Greater Accra,mobile,Books,70,4.2,13,5,0,0,0.05
41,F,user_205,product_163,Upper West,mobile,Home Appliances,977,3.8,14,5,0,0,0.05
40,M,user_940,product_109,Western,desktop,Home Appliances,845,4.8,15,5,0,0,0.05
63,F,user_149,product_15,Eastern,mobile,Sports,148,3.1,15,5,0,0,0.05
18,M,user_656,product_218,Volta,desktop,Electronics,694,3.7,15,5,1,0,0.55
45,M,user_81,product_26,Northern,mobile,Sports,220,3.3,15,5,1,1,3.05
42,M,user_720,product_110,Volta,mobile,Groceries,42,3.0,16,5,0,0,0.05
48,F,user_646,product_247,Upper East,mobile,Electronics,752,4.4,16,5,0,0,0.05
43,M,user_598,product_4,Eastern,desktop,Health & Beauty,83,4.0,17,5,1,1,3.05
29,F,user_49,product_207,Greater Accra,mobile,Home Appliances,580,4.5,17,5,1,0,0.55
64,M,user_561,product_184,Upper East,mobile,Home Appliances,798,3.7,17,5,0,0,0.05
30,F,user_644,product_26,Volta,mobile,Sports,220,3.3,18,5,1,0,0.55
27,F,user_210,product_179,Eastern,mobile,Books,52,3.8,18,5,1,0,0.55
50,F,user_11,product_133,Western,mobile,Electronics,657,3.4,18,5,0,0,0.05
38,M,user_563,product_73,Western,mobile,Groceries,43,3.6,18,5,1,0,0.55
49,F,user_986,product_1,Western,mobile,Health & Beauty,100,3.5,18,5,1,0,0.55
44,F,user_462,product_148,Volta,desktop,Mobile Phones,1788,4.8,19,5,0,0,0.05
27,M,user_1000,product_218,Eastern,mobile,Electronics,694,3.7,19,5,0,0,0.05
34,M,user_951,product_76,Upper West,mobile,Mobile Phones,1355,4.3,19,5,0,0,0.05
45,M,user_883,product_247,Greater Accra,mobile,Electronics,752,4.4,20,5,1,1,3.05
58,M,user_265,product_114,Greater Accra,desktop,Home Appliances,1060,3.7,20,5,0,0,0.05
53,M,user_620,product_36,Central,mobile,Electronics,388,3.6,20,5,0,0,0.05
45,F,user_898,product_138,Ashanti,mobile,Books,59,4.2,21,5,0,0,0.05
58,F,user_970,product_5,Upper East,desktop,Groceries,57,3.6,21,5,1,0,0.55
34,F,user_113,product_178,Upper West,mobile,Home Appliances,781,3.9,21,5,0,0,0.05
59,F,user_80,product_218,Volta,mobile,Electronics,694,3.7,21,5,0,0,0.05
48,F,user_39,product_105,Upper West,desktop,Electronics,528,3.8,21,5,0,0,0.05
31,M,user_141,product_204,Volta,mobile,Sports,248,4.6,21,5,1,1,3.05
29,F,user_92,product_26,Ashanti,mobile,Sports,220,3.3,23,5,1,1,3.05
45,F,user_464,product_2,Volta,mobile,Health & Beauty,51,4.3,23,5,0,0,0.05
49,M,user_769,product_184,Ashanti,mobile,Home Appliances,798,3.7,23,5,1,1,3.05
56,F,user_5,product_216,Ashanti,mobile,Sports,199,5.0,23,5,0,0,0.05
36,M,user_180,product_84,Greater Accra,mobile,Health & Beauty,75,3.9,23,5,0,0,0.05
34,M,user_329,product_113,Greater Accra,mobile,Groceries,32,4.4,0,6,1,0,0.55
23,M,user_661,product_75,Central,mobile,Sports,202,4.9,0,6,1,0,0.55
41,F,user_205,product_35,Upper West,mobile,Clothing,192,5.0,0,6,0,0,0.05
54,F,user_257,product_109,Upper West,mobile,Home Appliances,845,4.8,0,6,0,0,0.05
28,F,user_787,product_129,Volta,desktop,Clothing,158,3.6,1,6,1,0,0.55
62,M,user_699,product_35,Upper East,mobile,Clothing,192,5.0,1,6,1,0,0.55
23,F,user_635,product_184,Ashanti,mobile,Home Appliances,798,3.7,2,6,1,0,0.55
41,M,user_504,product_170,Ashanti,desktop,Groceries,47,3.9,2,6,1,1,3.05
58,F,user_157,product_144,Western,mobile,Clothing,206,3.6,2,6,1,1,3.05
18,F,user_500,product_184,Northern,mobile,Home Appliances,798,3.7,2,6,1,0,0.55
24,M,user_604,product_218,Volta,mobile,Electronics,694,3.7,2,6,0,0,0.05
56,F,user_104,product_75,Eastern,mobile,Sports,202,4.9,2,6,1,1,3.05
53,F,user_108,product_26,Eastern,mobile,Sports,220,3.3,3,6,0,0,0.05
51,M,user_42,product_156,Greater Accra,mobile,Home Appliances,832,3.6,4,6,0,0,0.05
38,M,user_623,product_75,Ashanti,mobile,Sports,202,4.9,4,6,1,0,0.55
43,F,user_73,product_129,Upper East,mobile,Clothing,158,3.6,5,6,0,0,0.05
53,F,user_34,product_144,Northern,mobile,Clothing,206,3.6,5,6,1,1,3.05
65,F,user_586,product_35,Upper West,desktop,Clothing,192,5.0,5,6,1,0,0.55
40,F,user_689,product_198,Western,mobile,Electronics,732,4.0,6,6,0,0,0.05
47,F,user_629,product_163,Greater Accra,mobile,Home Appliances,977,3.8,6,6,0,0,0.05
45,M,user_936,product_68,Upper East,mobile,Health & Beauty,82,3.8,6,6,1,0,0.55
55,F,user_725,product_218,Western,mobile,Electronics,694,3.7,7,6,1,0,0.55
62,F,user_59,product_40,Upper West,mobile,Clothing,86,4.3,7,6,0,0,0.05
59,M,user_632,product_138,Northern,mobile,Books,59,4.2,7,6,1,1,3.05
44,M,user_974,product_63,Upper East,mobile,Home Appliances,696,4.2,7,6,1,0,0.55
37,M,user_452,product_184,Ashanti,mobile,Home Appliances,798,3.7,7,6,0,0,0.05
52,F,user_50,product_6,Ashanti,mobile,Sports,225,3.3,7,6,1,1,3.05
40,F,user_559,product_121,Upper East,mobile,Home Appliances,947,4.1,8,6,1,0,0.55
33,F,user_527,product_134,Greater Accra,mobile,Electronics,576,4.2,8,6,1,0,0.55
58,M,user_642,product_95,Central,mobile,Sports,166,3.9,8,6,1,1,3.05
23,M,user_708,product_20,Central,desktop,Groceries,54,3.2,8,6,0,0,0.05
45,F,user_224,product_125,Western,mobile,Clothing,140,3.8,9,6,1,1,3.05
36,F,user_184,product_32,Upper West,mobile,Electronics,668,3.6,9,6,0,0,0.05
28,M,user_158,product_133,Ashanti,mobile,Electronics,657,3.4,9,6,1,0,0.55
48,M,user_367,product_47,Upper East,mobile,Groceries,58,3.5,10,6,1,0,0.55
60,F,user_8,product_210,Northern,mobile,Electronics,580,3.5,10,6,0,0,0.05
50,M,user_584,product_125,Upper West,mobile,Clothing,140,3.8,10,6,0,0,0.05
63,M,user_372,product_56,Eastern,mobile,Health & Beauty,41,4.6,10,6,1,0,0.55
44,M,user_332,product_233,Volta,desktop,Groceries,77,3.8,10,6,1,0,0.55
20,F,user_435,product_77,Central,mobile,Books,45,4.2,11,6,0,0,0.05
50,F,user_894,product_2,Volta,desktop,Health & Beauty,51,4.3,12,6,0,0,0.05
23,F,user_670,product_247,Upper East,mobile,Electronics,752,4.4,12,6,1,0,0.55
25,M,user_306,product_243,Upper East,mobile,Groceries,45,4.4,12,6,1,0,0.55
50,M,user_584,product_57,Upper West,mobile,Health & Beauty,60,4.1,12,6,1,1,3.05
18,M,user_123,product_145,Upper West,mobile,Sports,223,3.2,12,6,0,0,0.05
64,M,user_659,product_233,Central,desktop,Groceries,77,3.8,13,6,1,0,0.55
65,M,user_506,product_163,Greater Accra,mobile,Home Appliances,977,3.8,13,6,1,1,3.05
38,F,user_529,product_238,Northern,mobile,Clothing,98,4.8,14,6,0,0,0.05
47,F,user_856,product_140,Upper East,mobile,Electronics,670,3.4,14,6,0,0,0.05
59,F,user_349,product_74,Western,desktop,Health & Beauty,42,4.3,14,6,1,0,0.55
39,F,user_615,product_144,Upper East,mobile,Clothing,206,3.6,16,6,1,0,0.55
46,M,user_269,product_89,Upper East,mobile,Clothing,202,3.7,16,6,1,0,0.55
18,M,user_838,product_77,Central,mobile,Books,45,4.2,16,6,1,0,0.55
38,M,user_471,product_186,Eastern,mobile,Sports,149,2.5,17,6,1,0,0.55
33,F,user_984,product_144,Greater Accra,mobile,Clothing,206,3.6,17,6,1,1,3.05
34,M,user_982,product_63,Upper West,desktop,Home Appliances,696,4.2,17,6,0,0,0.05
50,M,user_16,product_133,Central,mobile,Electronics,657,3.4,18,6,1,1,3.05
38,M,user_582,product_125,Western,mobile,Clothing,140,3.8,18,6,1,0,0.55
45,F,user_711,product_212,Upper West,mobile,Health & Beauty,107,4.1,18,6,1,0,0.55
30,F,user_473,product_60,Central,mobile,Sports,170,3.7,18,6,0,0,0.05
25,M,user_727,product_163,Upper West,mobile,Home Appliances,977,3.8,18,6,0,0,0.05
31,M,user_319,product_104,Northern,mobile,Health & Beauty,43,4.4,18,6,1,0,0.55
31,F,user_762,product_99,Greater Accra,mobile,Clothing,174,4.9,19,6,1,0,0.55
41,F,user_223,product_68,Upper West,mobile,Health & Beauty,82,3.8,19,6,0,0,0.05
59,F,user_386,product_125,Upper West,mobile,Clothing,140,3.8,19,6,1,0,0.55
52,F,user_873,product_75,Volta,mobile,Sports,202,4.9,19,6,0,0,0.05
45,M,user_802,product_125,Upper West,mobile,Clothing,140,3.8,20,6,1,1,3.05
25,M,user_466,product_60,Northern,mobile,Sports,170,3.7,20,6,1,1,3.05
52,F,user_4,product_218,Eastern,mobile,Electronics,694,3.7,20,6,1,0,0.55
35,M,user_325,product_244,Upper West,mobile,Health & Beauty,105,3.5,21,6,1,1,3.05
29,F,user_812,product_112,Upper West,mobile,Mobile Phones,828,3.6,21,6,1,1,3.05
23,M,user_214,product_121,Northern,mobile,Home Appliances,947,4.1,21,6,1,0,0.55
62,M,user_800,product_216,Central,mobile,Sports,199,5.0,22,6,0,0,0.05
63,F,user_149,product_108,Eastern,mobile,Clothing,161,4.5,22,6,1,1,3.05
38,F,user_412,product_133,Ashanti,mobile,Electronics,657,3.4,22,6,0,0,0.05
57,M,user_28,product_247,Upper East,mobile,Electronics,752,4.4,22,6,1,1,3.05
46,M,user_874,product_105,Upper East,mobile,Electronics,528,3.8,22,6,0,0,0.05
39,M,user_326,product_145,Ashanti,mobile,Sports,223,3.2,22,6,0,0,0.05
23,M,user_47,product_100,Greater Accra,mobile,Clothing,117,3.3,22,6,1,0,0.55
48,M,user_394,product_75,Greater Accra,mobile,Sports,202,4.9,22,6,0,0,0.05
27,F,user_630,product_244,Eastern,mobile,Health & Beauty,105,3.5,22,6,1,1,3.05
31,M,user_319,product_163,Northern,mobile,Home Appliances,977,3.8,23,6,0,0,0.05
62,M,user_784,product_125,Volta,mobile,Clothing,140,3.8,23,6,1,0,0.55
47,M,user_322,product_227,Central,mobile,Books,69,4.3,23,6,1,0,0.55
54,M,user_606,product_26,Upper West,desktop,Sports,220,3.3,23,6,0,0,0.05
55,M,user_675,product_26,Eastern,mobile,Sports,220,3.3,23,6,0,0,0.05
65,M,user_301,product_121,Western,mobile,Home Appliances,947,4.1,23,6,1,0,0.55
52,M,user_90,product_75,Upper East,mobile,Sports,202,4.9,0,0,0,0,0.05
19,M,user_285,product_35,Central,mobile,Clothing,192,5.0,1,0,0,0,0.05
58,M,user_820,product_200,Northern,mobile,Groceries,54,4.4,1,0,0,0,0.05
27,F,user_215,product_168,Upper West,mobile,Health & Beauty,56,4.1,1,0,1,1,3.05
19,F,user_717,product_104,Upper East,desktop,Health & Beauty,43,4.4,1,0,1,0,0.55
55,F,user_730,product_145,Volta,mobile,Sports,223,3.2,2,0,0,0,0.05
63,M,user_116,product_105,Upper East,mobile,Electronics,528,3.8,2,0,0,0,0.05
